"StartDate","EndDate","Date","TaxonVersionKey","TaxonName","Projection","Precision","SiteName","Recorder","ZeroAbundance","UnderValidation","Sampling.method","County","Abundance_Simplified","Type","lon","lat"
2017-01-05,2017-01-05,2017-01-05,"NBNSYS0000005133","Lutra lutra","OSI",100,"lower cove near kinsale","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.49014454476443,51.6835413596035
2015-09-07,2015-09-07,2015-09-07,"NHMSYS0020774297","Neovison vison","OSI",100,"mill bridge kilbeheny","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-8.20666673168545,52.2972994638346
2015-10-08,2015-10-08,2015-10-08,"NBNSYS0000005133","Lutra lutra","OSI",100,"millquarter bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.33005385135241,52.135258040062
2016-05-15,2016-05-15,2016-05-15,"NBNSYS0000005133","Lutra lutra","OSI",100,"near carrignavar","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.49644151769571,51.9944779662934
2015-09-27,2015-09-27,2015-09-27,"NHMSYS0020774297","Neovison vison","OSI",100,"near cullen","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-9.1166022373273,52.1097656085005
2015-05-26,2015-05-26,2015-05-26,"NBNSYS0000005133","Lutra lutra","OSI",100,"paddys bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.51909465346675,51.8128373417365
2016-03-18,2016-03-18,2016-03-18,"NBNSYS0000005133","Lutra lutra","OSI",100,"pigeonrock glen galty mountains","Patrick Smiddy","False","False","Spraint collected","Limerick","Unknown","Mammal",-8.22444155584241,52.3341120516188
2015-09-22,2015-09-22,2015-09-22,"NBNSYS0000005133","Lutra lutra","OSI",100,"rincrew bridge near youghal","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-7.86466254837724,51.975672690098
2017-02-19,2017-02-19,2017-02-19,"NHMSYS0000080212","Rattus norvegicus","OSI",100,"ringnasilloge dungarvan","Patrick Smiddy","False","False","Sighting of live animal","Waterford","Low","Mammal",-7.62364819357944,52.0829928788435
2013-09-02,2013-09-02,2013-09-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"river duag near ballyporeen","Patrick Smiddy","False","False","Spraint collected","Tipperary","Unknown","Mammal",-8.04833785591124,52.2714086871302
2016-06-17,2016-06-17,2016-06-17,"NBNSYS0000005133","Lutra lutra","OSI",100,"sallybrook bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.39840102055604,51.938231010246
2016-05-16,2016-05-16,2016-05-16,"NBNSYS0000005133","Lutra lutra","OSI",100,"sarsfieldcourt","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.39847260918598,51.9463192342888
2015-06-24,2015-06-24,2015-06-24,"NBNSYS0000005133","Lutra lutra","OSI",100,"west street tallow","Patrick Smiddy","False","False","Spraint collected","Waterford","Unknown","Mammal",-8.01021133738342,52.0934800774807
2017-05-11,2017-05-11,2017-05-11,"NBNSYS0000005133","Lutra lutra","OSI",100,"wises bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.58654656983646,51.9823807148535
2015-09-02,2015-09-02,2015-09-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"aldworth bridge near newmarket","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.01834394427987,52.2176018957188
2015-09-02,2015-09-02,2015-09-02,"NHMSYS0020774297","Neovison vison","OSI",100,"allow bridge","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-8.88921916514538,52.2725666254883
2017-01-02,2017-01-02,2017-01-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballaghcloghane bridge near bandon","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.81111110854545,51.7635526208667
2017-05-12,2017-05-12,2017-05-12,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballincollig","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.62166329559368,51.8905305779666
2017-05-04,2017-05-04,2017-05-04,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballyedmond","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.20649281510732,51.9432169350248
2015-09-07,2015-09-07,2015-09-07,"NHMSYS0020774297","Neovison vison","OSI",100,"ballygiblin","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-8.20069432907281,52.273045867443
2017-05-10,2017-05-10,2017-05-10,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballymichael bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.88673186847031,51.8528826639104
2015-08-17,2015-08-17,2015-08-17,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballynafeaha near mallow","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.71996333631984,52.1335236048896
2015-09-10,2015-09-10,2015-09-10,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballywalter bridge near castletownroche","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.47095140942781,52.2012828121335
2015-08-17,2015-08-17,2015-08-17,"NBNSYS0000005133","Lutra lutra","OSI",100,"bannagh bridge near kanturk","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.83584194447233,52.1606194952907
2017-05-12,2017-05-12,2017-05-12,"NBNSYS0000005133","Lutra lutra","OSI",100,"bannow bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.56801491311488,51.8979914191407
2016-03-18,2016-03-18,2016-03-18,"NBNSYS0000005133","Lutra lutra","OSI",100,"blackrock river galty mountains","Patrick Smiddy","False","False","Spraint collected","Limerick","Unknown","Mammal",-8.20977200801738,52.3341389581798
2015-07-02,2015-07-02,2015-07-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"boggagh near mount melleray","Patrick Smiddy","False","False","Spraint collected","Waterford","Unknown","Mammal",-7.8742704649985,52.1814840464997
2015-06-22,2015-06-22,2015-06-22,"NBNSYS0000005133","Lutra lutra","OSI",100,"camphire bridge","Patrick Smiddy","False","False","Spraint collected","Waterford","Unknown","Mammal",-7.88038892347299,52.0808377313059
2015-10-08,2015-10-08,2015-10-08,"NBNSYS0000005133","Lutra lutra","OSI",100,"careysville","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.21913299935508,52.1498948681337
2015-09-02,2015-09-02,2015-09-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"clashykinleen bridge near kishkeam","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.11896484732515,52.2041090763317
2017-05-12,2017-05-12,2017-05-12,"NBNSYS0000005133","Lutra lutra","OSI",100,"classes","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.63613646974965,51.88685834218
2015-06-21,2015-06-21,2015-06-21,"NBNSYS0000005133","Lutra lutra","OSI",100,"coom bridge near glenville","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.46363568204173,52.0602171847473
2015-08-18,2015-08-18,2015-08-18,"NHMSYS0020774297","Neovison vison","OSI",100,"courthouse bridge","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-9.20856089494615,52.1097578501009
2015-08-18,2015-08-18,2015-08-18,"NBNSYS0000005133","Lutra lutra","OSI",100,"doctors hill bridge near ballydesmond","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.25065161081639,52.2054834226854
2015-09-27,2015-09-27,2015-09-27,"NBNSYS0000005133","Lutra lutra","OSI",100,"doon bridge near cullen","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.13050860541053,52.1401898837863
2015-10-11,2015-10-11,2015-10-11,"NBNSYS0000005133","Lutra lutra","OSI",100,"fermoy","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.27604101702745,52.1389913904869
2015-09-05,2015-09-05,2015-09-05,"NHMSYS0020774297","Neovison vison","OSI",100,"finnafield bridge","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-8.97235350094661,52.0544234513951
2016-07-08,2016-07-08,2016-07-08,"NBNSYS0000005133","Lutra lutra","OSI",100,"garryantornora","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.22810953906808,51.8111676137565
2013-09-02,2013-09-02,2013-09-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"garrymore bridge near clogheen","Patrick Smiddy","False","False","Spraint collected","Tipperary","Unknown","Mammal",-8.02198024261117,52.292984315638
2017-03-27,2017-03-27,2017-03-27,"NHMSYS0020774297","Neovison vison","OSI",100,"geara bridge near cappeen","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-9.02587043645322,51.7807494876601
2015-09-10,2015-09-10,2015-09-10,"NBNSYS0000005133","Lutra lutra","OSI",100,"glenanair bridge ballyhoura mountains","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.52174013684259,52.2918356251584
2023-02-18,2023-02-18,2023-02-18,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"garryantanavally listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.50730237403495,52.440649111148
2021-01-25,2021-01-25,2021-01-25,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"garryantanavalla listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.50868031748524,52.4379353924435
2023-04-01,2023-04-01,2023-04-01,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"clounprohus listowel","Paddy Halpin","False","False","Sighting of live animal","Kerry","Low","Mammal",-9.41615914547715,52.4876093736991
2023-04-06,2023-04-06,2023-04-06,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"tooreenagown brosna","Paddy Halpin","False","False","Sighting of live animal","Kerry","Low","Mammal",-9.34079940190444,52.2844806010037
2020-11-22,2020-11-22,2020-11-22,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"knockane listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.46271377297424,52.4708663500321
2020-12-13,2020-12-13,2020-12-13,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"coolaclarig listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.45036049573789,52.4979795570754
2020-12-28,2020-12-28,2020-12-28,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"meen listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.42943275035128,52.4883484776168
2020-01-15,2020-01-15,2020-01-15,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"skehanierin listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.44606135233433,52.4566917467184
2021-07-04,2021-07-04,2021-07-04,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"inchmoor listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.5389544089131,52.4627094553701
2022-03-10,2022-03-10,2022-03-10,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"clounmacon listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.44373725732433,52.4755929630694
2022-04-20,2022-04-20,2022-04-20,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"cloonprohus listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.42340122044349,52.4839276767384
2022-05-02,2022-05-02,2022-05-02,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"garryantanavalla listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.50721041648644,52.4379541332889
2023-10-21,2023-10-21,2023-10-21,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"ballynagare lixnaw kerry","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.63044424092725,52.430028321667
2023-12-17,2023-12-17,2023-12-17,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"kylebwee listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.42258999516975,52.4587737402579
2016-01-06,2016-01-06,2016-01-06,"NHMSYS0000080188","Vulpes vulpes","OSI",100,"botherbui","Paddy Sleeman","False","False","Found dead (Not road kill)","Cork","Low","Mammal",-9.08414919884725,52.1559032843782
2016-01-06,2016-01-06,2016-01-06,"NHMSYS0000080188","Vulpes vulpes","OSI",100,"kiskeim","Paddy Sleeman","False","False","Found dead (Not road kill)","Cork","Low","Mammal",-9.17267092492101,52.1883094892105
2016-07-17,2016-07-17,2016-07-17,"NHMSYS0001699417","Mustela erminea subsp. hibernica","OSI",100,"charlaville","Paddy Sleeman","False","False","Road Kill","Cork","Low","Mammal",-8.68285861383201,52.3808813947256
2016-08-12,2016-08-12,2016-08-12,"NBNSYS0000005108","Sciurus vulgaris","OSI",100,"fota county cork","Paddy Sleeman","False","False","Road Kill","Cork","Low","Mammal",-8.29196222918185,51.8927079928929
2022-04-21,2022-04-21,2022-04-21,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"shroneowen   bog listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.46228497765578,52.5023263303826
2020-05-12,2020-05-12,2020-05-12,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"garryantanavalla listowel","Paddy Halpin","False","False","Unknown","Kerry","Low","Mammal",-9.50871099825715,52.4388337179421
2023-03-14,2023-03-14,2023-03-14,"NHMSYS0000080188","Vulpes vulpes","OSI",100,"derra west listowel","Paddy Halpin","False","False","Sighting of live animal","Kerry","Low","Mammal",-9.53153852117096,52.4610082646913
2023-03-26,2023-03-26,2023-03-26,"NBNSYS0000042516","Lepus timidus subsp. hibernicus","OSI",100,"inchmoor listowel","Paddy Halpin","False","False","Sighting of live animal","Kerry","Low","Mammal",-9.55206432409777,52.4589433069361
2017-03-20,2017-03-20,2017-03-20,"NBNSYS0000005133","Lutra lutra","OSI",100,"aghaboy bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.88777647862933,51.8322034475379
2017-04-07,2017-04-07,2017-04-07,"NBNSYS0000005133","Lutra lutra","OSI",100,"ahakeera near ballineen","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.02862488138843,51.7744340225859
2015-09-09,2015-09-09,2015-09-09,"NBNSYS0000005133","Lutra lutra","OSI",100,"annagh south near churchtown","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.71673403925204,52.2962059482196
2015-08-17,2015-08-17,2015-08-17,"NBNSYS0000005133","Lutra lutra","OSI",100,"assolas bridge near kanturk","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.83607759855675,52.1731996588582
2017-04-11,2017-04-11,2017-04-11,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballincurrig weir","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.23872271332946,51.9880916842401
2015-09-30,2015-09-30,2015-09-30,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballyedmond","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.19481671224101,51.9333509282486
2015-08-17,2015-08-17,2015-08-17,"NHMSYS0020774297","Neovison vison","OSI",100,"ballyhest bridge","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-8.81025991317022,52.20034065553
2015-09-10,2015-09-10,2015-09-10,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballylopen near newtown ballyhay","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.62188384911529,52.3263992470982
2015-06-24,2015-06-24,2015-06-24,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballynella near bridebridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.17064934264642,52.0780797822871
2017-05-09,2017-05-09,2017-05-09,"NBNSYS0000005133","Lutra lutra","OSI",100,"ballyvourney bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.17067347820728,51.9447708464058
2017-05-12,2017-05-12,2017-05-12,"NHMSYS0020774297","Neovison vison","OSI",100,"bannow bridge","Patrick Smiddy","False","False","Scat collected","Cork","Unknown","Mammal",-8.56801491311488,51.8979914191407
2016-05-16,2016-05-16,2016-05-16,"NBNSYS0000005133","Lutra lutra","OSI",100,"black brook","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.42212830725186,51.987577783852
2015-06-24,2015-06-24,2015-06-24,"NBNSYS0000005133","Lutra lutra","OSI",100,"booladurragha bridge near ballynoe","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.06997125922626,52.0539174505328
2017-01-02,2017-01-02,2017-01-02,"NBNSYS0000005133","Lutra lutra","OSI",100,"brinny bridge near inishannon","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.70133374250412,51.7831323140899
2017-03-20,2017-03-20,2017-03-20,"NBNSYS0000005133","Lutra lutra","OSI",100,"carrigeen","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.8166070057476,51.8273263467805
2015-08-18,2015-08-18,2015-08-18,"NBNSYS0000005133","Lutra lutra","OSI",100,"charless bridge near millstreet","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.09732236104173,52.097364361584
2016-07-21,2016-07-21,2016-07-21,"NBNSYS0000005133","Lutra lutra","OSI",100,"clonmult bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.11209420103367,51.9927733693643
2017-03-27,2017-03-27,2017-03-27,"NBNSYS0000005133","Lutra lutra","OSI",100,"coolmountain bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.17389036139443,51.7892517225204
2015-09-05,2015-09-05,2015-09-05,"NBNSYS0000005133","Lutra lutra","OSI",100,"crinnaloo north near kilcorney","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.94791677603043,52.0707995100123
2016-03-23,2016-03-23,2016-03-23,"NBNSYS0000005133","Lutra lutra","OSI",100,"curraghbower near lombardstown","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.77784105404705,52.1026002350601
2017-05-11,2017-05-11,2017-05-11,"NBNSYS0000005133","Lutra lutra","OSI",100,"dripsey bridge lower","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.78421976555901,51.9668513681879
2016-05-17,2016-05-17,2016-05-17,"NBNSYS0000005133","Lutra lutra","OSI",100,"dundullerick","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.26930143512125,51.9898232585073
2015-09-05,2015-09-05,2015-09-05,"NBNSYS0000005133","Lutra lutra","OSI",100,"finnanfield bridge near kilcorney","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-8.97235350094661,52.0544234513951
2017-05-09,2017-05-09,2017-05-09,"NBNSYS0000005133","Lutra lutra","OSI",100,"garrane bridge","Patrick Smiddy","False","False","Spraint collected","Cork","Unknown","Mammal",-9.09781614180453,51.9984986955834
