RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Type of sighting	County	Vice-county	Habitat description	Abundance	Record comment	Life stage	Survey name
100933599381949107			13/01/2022	13/01/2022	D	13/01/2022	NBNSYS0000005133	Lutra lutra		-8.4756985100	51.9184602600	WGS84	100		Sunbeam	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949124			16/01/2022	16/01/2022	D	16/01/2022	NBNSYS0000005133	Lutra lutra		-8.4740052800	51.9117080900	WGS84	100		Blackpool	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949125			16/01/2022	16/01/2022	D	16/01/2022	NBNSYS0000005133	Lutra lutra		-8.4739855700	51.9117772800	WGS84	100		Blackpool	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949139			30/03/2022	30/03/2022	D	30/03/2022	NBNSYS0000005133	Lutra lutra		-8.4730339100	51.9151558100	WGS84	100		South of North, Blackpool	Chris Moody		False	False			Cork						
100933599381949142			30/03/2022	30/03/2022	D	30/03/2022	NBNSYS0000005133	Lutra lutra		-8.4747558800	51.9182230800	WGS84	100		Sunbeam Ledge, South Blackpool	Chris Moody		False	False			Cork						
100933599381949156			12/06/2022	12/06/2022	D	12/06/2022	NBNSYS0000005133	Lutra lutra		-8.4739705800	51.9116952700	WGS84	100		Blackpool Bridge, grassy ledge	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949157			12/06/2022	12/06/2022	D	12/06/2022	NBNSYS0000005133	Lutra lutra		-8.4739965100	51.9116477600	WGS84	100		Blackpool Bridge, edge of grassy ledge	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949174			01/09/2022	01/09/2022	D	01/09/2022	NBNSYS0000005133	Lutra lutra		-8.4743213700	51.9132365900	WGS84	100		Blackpool	Chris Moody		False	False		Sighting of live animal	Cork						
100933599381949175			02/09/2022	02/09/2022	D	02/09/2022	NBNSYS0000005133	Lutra lutra		-8.4739515900	51.9117369400	WGS84	100		Blackpool bridge culvert entrance ledge	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949189			02/09/2022	02/09/2022	D	02/09/2022	NBNSYS0000005133	Lutra lutra		-8.4748869700	51.9135465300	WGS84	100		Shopping Centre Culvert North	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949192			08/10/2022	08/10/2022	D	08/10/2022	NBNSYS0000005133	Lutra lutra		-8.4739489700	51.9116696700	WGS84	100		Grassy ledge at Blackpool Bridge culvert entrance	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949206			03/02/2023	03/02/2023	D	03/02/2023	NBNSYS0000005133	Lutra lutra		-8.4730553600	51.9148778600	WGS84	100		River Bride, Blackpool	Chris Moody		False	False			Cork						
100933599381949207			14/04/2023	14/04/2023	D	14/04/2023	NBNSYS0000005133	Lutra lutra		-8.4900498400	51.8979726000	WGS84	100		River Lee, Cork City	Chris Moody		False	False		Sighting of live animal	Cork						
100708897597164773			18/01/2020	18/01/2020	D	18/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	O066064	306650	206450	OSI	100		Mullaghcleavaun	Christian Osthoff		False	False			Wicklow			1			
100283786498933969			06/03/2023	06/03/2023	D	06/03/2023	NBNSYS0000005108	Sciurus vulgaris	W673685	167350	68550	OSI	100		Ballycurreen Road	Ciara Dower		False	False		Sighting of live animal	Cork			1			
98363975745410898			19/12/2018	19/12/2018	D	19/12/2018	NHMSYS0000332764	Sciurus carolinensis		-6.1087214100	53.2695902800	WGS84	100		Killiney Hill	Ciara Naughton		False	False		Sighting of live animal	Dublin						
98363975745410899			19/12/2018	19/12/2018	D	19/12/2018	NHMSYS0000080212	Rattus norvegicus		-6.2893264000	52.9715910000	WGS84	100		Laragh	Ciara Naughton		False	False		Cat prey	Wicklow						
100708897597165060			01/07/2022	01/07/2022	D	01/07/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.3866802500	52.3603984400	WGS84	100		Carrick on Suir	Ciarán Coady		False	False			Kilkenny			2			
24870567161107576			02/05/2015	02/05/2015	D	02/05/2015	NBNSYS0000042516	Lepus timidus subsp. hibernicus	D024406	302450	440650	OSI	100		Craigalappin	Clare Dore		False	False		Sighting of live animal	Antrim	Antrim		1			
24870567161107577			08/05/2015	08/05/2015	D	08/05/2015	NBNSYS0000042516	Lepus timidus subsp. hibernicus	D024406	302450	440650	OSI	100		Craigalappin	Clare Dore		False	False		Sighting of live animal	Antrim	Antrim		1			
98363975745408575			27/06/2018	27/06/2018	D	27/06/2018	NHMSYS0000080191	Meles meles		-9.5211835200	53.4532832900	WGS84	100		Maam Cross	Corey Cannon		False	False		Road kill	Galway			1			
99928969553388344			02/08/2022	02/08/2022	D	02/08/2022	NBNSYS0000005108	Sciurus vulgaris		-8.7713612300	52.5819898900	WGS84	100		Adare	Cormac Macnamara		False	False		Sighting of live animal	Limerick			1			
99679645628151751			10/06/2020	10/06/2020	D	10/06/2020	NHMSYS0000080190	Martes martes	N843252	284350	225250	OSI	100		Prosperous	Daniel Keogh		False	False			Kildare			1			
100588520250277933			14/09/2021	14/09/2021	D	14/09/2021	NHMSYS0000080188	Vulpes vulpes		-7.3146383800	53.5207803200	WGS84	100		Mullingar	Dara O'Shea		False	False		Sighting of live animal	Westmeath						
100708897597164860			17/03/2020	17/03/2020	D	17/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	B751046	175150	404650	OSI	100		Marameelan,Dungloe	Emer Magee		False	False			Donegal			1			
100708897597164927			30/04/2020	30/04/2020	D	30/04/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.2424211300	52.9484680200	WGS84	100		Wicklow	Eric O Broin		False	False			Wicklow		Bogs	2			
24415417615254734			29/01/2016	29/01/2016	D	29/01/2016	NHMSYS0000332764	Sciurus carolinensis	S982503	298250	150350	OSI	100		Tombrack	Eugene Jordan		False	False			Wexford	Wexford		1		Adult	
99679645628151838			17/04/2020	17/04/2020	D	17/04/2020	NHMSYS0000080190	Martes martes	H780028	278050	302850	OSI	100		Magheracloone	Fergal Monaghan		False	False			Monaghan						
100182717261476821			14/01/2023	14/01/2023	D	14/01/2023	NHMSYS0000080188	Vulpes vulpes	O214378	321450	237850	OSI	100		Raheny	Gary Meyler		False	False		Sighting of live animal	Dublin						
99679645628151852			25/06/2020	25/06/2020	D	25/06/2020	NHMSYS0000080190	Martes martes		-6.4399194700	53.3267593700	WGS84	100		Clondalkin	Gearóid Coneay		False	False			Dublin						
24870567161107727			05/06/2016	05/06/2016	D	05/06/2016	NBNSYS0000005137	Halichoerus grypus	W658477	165850	47750	OSI	100		Lower Cove	Gearoid Webb		False	False			Cork	Mid-Cork					
98363975745408975			03/10/2018	03/10/2018	D	03/10/2018	NBNSYS0000005108	Sciurus vulgaris	W632962	163250	96250	OSI	100		Glanna Gear	Gearoid Webb		False	False			Cork			1			
98363975745408976			31/08/2018	31/08/2018	D	31/08/2018	NBNSYS0000005108	Sciurus vulgaris	W852794	185250	79450	OSI	100		Lisgoold	Gearoid Webb		False	False			Cork			1			
98363975745410949			13/12/2018	13/12/2018	D	13/12/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.6313222200	53.6093952700	WGS84	100		Dowdstown	Ger Clarke		False	False		Sighting of live animal	Meath						
24716265360744923			14/05/2016	14/05/2016	D	14/05/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.8494800000	53.3919200000	WGS84	100		Gorteen House	Gorteen Wildlife Conservation Trust		False	False		Sighting of live animal	Kildare			1			
24870567161107357			11/06/2016	11/06/2016	D	11/06/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.8426100000	53.3903800000	WGS84	100		Dunfierth House & Farm	Gorteen Wildlife Conservation Trust		False	False		Sighting of live animal	Kildare			1			
9a26030d-520c-11e7-a40d-00155d018200			15/06/2017	15/06/2017	D	15/06/2017	NHMSYS0000080219	Oryctolagus cuniculus		-6.8494806800	53.3920789500	WGS84	100		Gorteen House	Gorteen Wildlife Conservation Trust		False	False		Sighting of live animal	Kildare			6			
beebb6c8-34fe-11e7-9be5-00155d018200			09/05/2017	09/05/2017	D	09/05/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.8502911200	53.3848828800	WGS84	100		Killoyn Woodland Walk	Gorteen Wildlife Conservation Trust		False	False		Sighting of live animal	Kildare			1			
99679645628151268			06/12/2021	06/12/2021	D	06/12/2021	NHMSYS0000080190	Martes martes		-6.9056278200	53.1801446900	WGS84	100		Kildare	Harry Comerford		False	False			Kildare						
99928969553388312			02/12/2021	02/12/2021	D	02/12/2021	NHMSYS0000332764	Sciurus carolinensis		-6.2142491300	53.2950365600	WGS84	100		Mountmerrion	John Hurley		False	False			Dublin			1			
99679645628151938			16/07/2020	16/07/2020	D	16/07/2020	NHMSYS0000080190	Martes martes		-8.3746719400	54.8345114300	WGS84	100		Ballyeriston	John Kelly		False	False			Donegal			1			
98363975745409008			05/06/2018	05/06/2018	D	05/06/2018	NBNSYS0000005108	Sciurus vulgaris	M906612	190650	261250	OSI	100		Mote Park	John Stephens		False	False		Sighting of live animal	Roscommon			1			
98363975745410731			26/09/2018	26/09/2018	D	26/09/2018	NBNSYS0000005078	Erinaceus europaeus	M816572	181650	257250	OSI	100		Araghty, Athleague	John Stephens		False	False		Road Kill	Roscommon			1			
99679645628151334			01/05/2021	01/05/2021	D	01/05/2021	NHMSYS0000080190	Martes martes	G060179	106050	317950	OSI	100		Eskeragh	Jonathan Freestone		False	False		Sighting of live animal	Mayo			1			
596fafa4-3172-11e7-8717-00155d018201			18/03/2017	18/03/2017	D	18/03/2017	NBNSYS0000005082	Sorex minutus		-7.6994000000	55.0863800000	WGS84	100		Moyle Hill, Co.Donegal	Joseph Bliss		False	False		Found dead (not road kill)	Donegal			1			
100588520250278051			25/04/2023	25/04/2023	D	25/04/2023	NBNSYS0000005108	Sciurus vulgaris	M587534	158750	253450	OSI	100		Clonberne	Karen walsh		False	False		Sighting of live animal	Galway						
100708897597164691			07/09/2023	07/09/2023	D	07/09/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-10.1057000000	51.8613050000	WGS84	100		Dromid	Christina Winkler		False	False			Kerry		Cultivated land	1			
100708897597164590			09/06/2023	09/06/2023	D	09/06/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-10.0583400000	51.8831317000	WGS84	100		Dromid, Kerry	Christina Winkler		False	False			Kerry		Semi-natural grassland	1			
98363975745410648			26/06/2018	26/06/2018	D	26/06/2018	NBNSYS0000005078	Erinaceus europaeus	M304263	130450	226350	OSI	100		Galway city	Christina Winkler		False	False		Road Kill	Galway			1			
98363975745408458			21/03/2018	21/03/2018	D	21/03/2018	NHMSYS0000332764	Sciurus carolinensis	O151373	315150	237350	OSI	100		Glasnevin	Christina Winkler		False	False		Sighting of live animal	Galway			3			
98363975745410229			14/10/2018	14/10/2018	D	14/10/2018	NHMSYS0000080188	Vulpes vulpes	M321324	132150	232450	OSI	100		Ballindooley	Christina Winkler		False	False		Road Kill	Galway			1			
59da50df-3172-11e7-8717-00155d018201			23/04/2017	23/04/2017	D	23/04/2017	NHMSYS0000080191	Meles meles	N964115	296450	211550	OSI	100		Russelstown	Edward Hill		False	False		Road Kill	Wicklow	Wicklow		1			
98363975745410260			22/05/2018	22/05/2018	D	22/05/2018	NHMSYS0000080188	Vulpes vulpes	N869201	286950	220150	OSI	100		Kildare	Edward Hill		False	False		Road Kill	Kildare			1			
99679645628151814			29/07/2020	29/07/2020	D	29/07/2020	NHMSYS0000080190	Martes martes	N982664	298250	266450	OSI	100		Flemingstown, Balrath, Navan	Elizabeth Mc Ardle		False	False			Meath			1			
f32fc38d-a538-11e7-a5ad-00155d018200			29/09/2017	29/09/2017	D	29/09/2017	NHMSYS0000332764	Sciurus carolinensis		-6.1113768600	53.2307454400	WGS84	100		Quins Road	Ferdia Marnell		False	False		Sighting of live animal	Dublin			1			
8e53dc6a-97b8-11e7-a683-00155d018200			12/09/2017	12/09/2017	D	12/09/2017	NHMSYS0020774297	Neovison vison		-8.8134094100	52.5739144000	WGS84	100		Grannagh River, Curragh Bridge, Adare	Ferdia Marnell		False	False		Tracks or signs	Limerick						
5f2c096d-97d8-11e7-a683-00155d018200			12/09/2017	12/09/2017	D	12/09/2017	NBNSYS0000005133	Lutra lutra		-8.7686196200	52.5458161700	WGS84	100		Maigue River	Ferdia Marnell		False	False		Tracks or signs	Limerick						
919819af-9965-11e7-a683-00155d018200			13/09/2017	13/09/2017	D	13/09/2017	NBNSYS0000005133	Lutra lutra	R550275	155050	127550	OSI	100		Garroose Bridge, Loobagh River	Ferdia Marnell		False	False		Spraints	Limerick						
83e42ab2-3495-11e7-9be5-00155d018200			02/05/2017	02/05/2017	D	02/05/2017	NBNSYS0000005133	Lutra lutra	Q738479	73850	147950	OSI	100		Kilbaha Bay	Ferdia Marnell		False	False		Spraint found	Clare						
97209583948268039			07/02/2017	07/02/2017	D	07/02/2017	NBNSYS0000005133	Lutra lutra		-9.3365700000	53.4373100000	WGS84	100		Owenriff River	Ferdia Marnell		False	False		Fresh spraint	Galway			2	Fresh spraint on rock downstream of bridge		
24716265360744906			25/05/2016	25/05/2016	D	25/05/2016	NBNSYS0000005133	Lutra lutra		-9.7034700000	52.1677400000	WGS84	100		Maine River, Castlemaine	Ferdia Marnell		False	False		Spraints	Kerry						
99679645628151231			02/04/2021	02/04/2021	D	02/04/2021	NHMSYS0000080190	Martes martes	O164210	316450	221050	OSI	100		Glencullen, Tibradden	Fergus Ashe		False	False		Sighting of live animal	Dublin			1			
100708897597165591			08/07/2021	08/07/2021	D	08/07/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.8835438000	53.2688019000	WGS84	100		Moyclare Bog Sac	Fernando Fernandez		False	False			Offaly		Bogs	1			
24716265360744616			18/04/2016	18/04/2016	D	18/04/2016	NHMSYS0000080190	Martes martes	N774183	277450	218350	OSI	100		Hawkfield Bog	Fiona Hill		False	False		Sighting of live animal	Kildare	Kildare		1			
98363975745410943			19/11/2018	19/11/2018	D	19/11/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R121041	112150	104150	OSI	100		Tooreengarriv	Fiona Mc Auliffe		False	False		Road Kill	Kerry						
98363975745408906			18/08/2018	18/08/2018	D	18/08/2018	NBNSYS0000005108	Sciurus vulgaris	R104712	110450	171250	OSI	100		Boulaveg, Drummin	Chris Collis		False	False		Sighting of live animal	Clare			1			
97209583948267999			28/01/2017	28/01/2017	D	28/01/2017	NBNSYS0000005133	Lutra lutra	N570861	257050	286150	OSI	100		Enagh West	Chris Kirk		False	False		Road Kill	Cavan	Cavan		1			
100708897597166027			27/01/2023	27/01/2023	D	27/01/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R694520	169450	152050	OSI	100		Bohergar	Conor Murphy		False	False			Limerick			1			
99679645628151764			16/06/2020	16/06/2020	D	16/06/2020	NHMSYS0000080190	Martes martes	G614350	161450	335050	OSI	100		Carrowdough	David Reynolds		False	False			Sligo			1			
98363975745409656			29/04/2018	29/04/2018	D	29/04/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.5824204700	53.5597067400	WGS84	100		Jordanstown	Dearbhla		False	False		Sighting of live animal	Westmeath			2			
707cd597-b001-11e7-a494-00155d018200			04/04/2017	04/04/2017	D	04/04/2017	NBNSYS0000005108	Sciurus vulgaris	H493437	249350	343750	OSI	100		Fivemiletown	Declan Coney		False	False		Road Kill	Tyrone			1			
100933599381949087			06/03/2020	06/03/2020	D	06/03/2020	NBNSYS0000005133	Lutra lutra	W669722	166950	72250	OSI	100		Cork City	Chris Moody		False	False		Sighting of live animal	Cork						
100933599381949094			17/03/2021	17/03/2021	D	17/03/2021	NBNSYS0000005133	Lutra lutra		-8.4840052000	51.8964134800	WGS84	100		Lancaster Quay, Cork City	Chris Moody		False	False		Sighting of live animal	Cork			1			
100933599381949101			14/12/2021	14/12/2021	D	14/12/2021	NBNSYS0000005133	Lutra lutra		-8.4875392900	51.8981712100	WGS84	100		River Lee, Cork City	Chris Moody		False	False		Sighting of live animal	Cork						
100933599381949112			14/01/2022	14/01/2022	D	14/01/2022	NBNSYS0000005133	Lutra lutra		-8.4743320900	51.9124688900	WGS84	100		Blackpool	Chris Moody		False	False			Cork						
100933599381949119			14/01/2022	14/01/2022	D	14/01/2022	NBNSYS0000005133	Lutra lutra		-8.4748470800	51.9182330000	WGS84	100		Blackpool	Chris Moody		False	False			Cork						
100933599381949126			16/01/2022	16/01/2022	D	16/01/2022	NBNSYS0000005133	Lutra lutra		-8.4738731000	51.9107539000	WGS84	100		Blackpool	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949137			30/03/2022	30/03/2022	D	30/03/2022	NBNSYS0000005133	Lutra lutra		-8.4736239900	51.9146065300	WGS84	100		South of South, Blackpool	Chris Moody		False	False			Cork						
100933599381949144			30/03/2022	30/03/2022	D	30/03/2022	NBNSYS0000005133	Lutra lutra		-8.4750831100	51.9183124100	WGS84	100		Sunbeam Ledge, South Blackpool	Chris Moody		False	False			Cork						
100933599381949151			01/04/2022	01/04/2022	D	01/04/2022	NBNSYS0000005133	Lutra lutra		-8.4729604800	51.9150138300	WGS84	100		North of South	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949162			12/06/2022	12/06/2022	D	12/06/2022	NBNSYS0000005133	Lutra lutra		-8.4739695800	51.9144758800	WGS84	100		Mammal ledge. N20 underbypass. North of South	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949169			13/06/2022	13/06/2022	D	13/06/2022	NBNSYS0000005133	Lutra lutra		-8.4735609800	51.9111488300	WGS84	100		Blackpool Bridge, culvert	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949176			02/09/2022	02/09/2022	D	02/09/2022	NBNSYS0000005133	Lutra lutra		-8.4735593300	51.9112097200	WGS84	100		Blackpool Bridge culvert	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949180			02/09/2022	02/09/2022	D	02/09/2022	NBNSYS0000005133	Lutra lutra		-8.4737310300	51.9145716000	WGS84	100		Culvert ledge south of south	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949187			02/09/2022	02/09/2022	D	02/09/2022	NBNSYS0000005133	Lutra lutra		-8.4744920200	51.9178812400	WGS84	100		Sunbeam ledge cracked pipe	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949194			08/10/2022	08/10/2022	D	08/10/2022	NBNSYS0000005133	Lutra lutra		-8.4816664300	51.9199754600	WGS84	100		McDonalds Drive thru	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949201			10/10/2022	10/10/2022	D	10/10/2022	NBNSYS0000005133	Lutra lutra		-8.4735686300	51.9111247700	WGS84	100		Blackpool Bridge culvert	Chris Moody		False	False		Tracks or signs	Cork			1			
100933599381949205			30/12/2022	30/12/2022	D	30/12/2022	NBNSYS0000005133	Lutra lutra		-8.2136106500	51.8589749200	WGS84	100		Cobh	Chris Moody		False	False		Sighting of live animal	Cork						
100933599381949212			30/06/2023	30/06/2023	D	30/06/2023	NBNSYS0000005133	Lutra lutra		-8.4855651900	51.8979990800	WGS84	100		Cork City	Chris Moody		False	False		Sighting of live animal	Cork			1			
24870567161107575			08/05/2015	08/05/2015	D	08/05/2015	NBNSYS0000005108	Sciurus vulgaris	D069411	306950	441150	OSI	100		Clare Forest	Clare Dore		False	False		Sighting of live animal	Antrim	Antrim		1			
24870567161107582			26/09/2016	26/09/2016	D	26/09/2016	NBNSYS0000005108	Sciurus vulgaris	C990402	299050	440250	OSI	100		Straid Road	Clare Dore		False	False		Sighting of live animal	Antrim	Antrim		1			
99679645628151750			10/07/2020	10/07/2020	D	10/07/2020	NHMSYS0000080190	Martes martes	M018936	101850	293650	OSI	100		Cortoon	Daniel Keane		False	False			Mayo			1			
100708897597164861			13/03/2020	13/03/2020	D	13/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G795993	179550	399350	OSI	100		Naran, Portnoo	Emer Magee		False	False			Donegal			1			
100708897597164979			20/05/2020	20/05/2020	D	20/05/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.2422056000	52.9480651500	WGS84	100		Wicklow	Eric O Broin		False	False			Wicklow		Bogs	1			
98363975745408970			02/10/2018	02/10/2018	D	02/10/2018	NBNSYS0000005108	Sciurus vulgaris		-8.4884097900	51.8984596900	WGS84	100		UCC grounds, North Mall Campus	Finbarr Wallace		False	False		Sighting of live animal	Cork						
c4aaaa09-a760-11e7-a5ad-00155d018200			30/09/2017	30/09/2017	D	30/09/2017	NHMSYS0000080191	Meles meles	M049389	104950	238950	OSI	100		Shannadullaghaun	Gearóid O Connor		False	False		Sighting of live animal	Galway						
98363975745409956			09/07/2018	09/07/2018	D	09/07/2018	NHMSYS0001699417	Mustela erminea subsp. hibernica	W688890	168850	89050	OSI	100		Doonpeter	Gearóid Webb		False	False			Cork			1			
100588520250277956			24/04/2023	24/04/2023	D	24/04/2023	NHMSYS0000080188	Vulpes vulpes	O220410	322050	241050	OSI	100		Balgriffin	Ger Gill		False	False		Sighting of live animal	Dublin			1			
99679645628151256			31/05/2021	31/05/2021	D	31/05/2021	NHMSYS0000080190	Martes martes	N743963	274350	296350	OSI	100		Cordoagh	Gerry Sheridan		False	False		Sighting of live animal	Cavan			1			
a328f878-38cc-11e7-9a25-00155d018200			14/05/2017	14/05/2017	D	14/05/2017	NHMSYS0000080219	Oryctolagus cuniculus		-6.8424171000	53.3908620500	WGS84	100		Dunfierth	Gorteen Wildlife Conservation Trust		False	False		Sighting of live animal	Kildare			2			
100481020138096044			01/03/2023	01/03/2023	D	01/03/2023	NHMSYS0000080191	Meles meles	H308961	230850	396150	OSI	100		Lifford	Henry Kenny		False	False		Road Kill	Donegal			1			
99679645628151321			08/02/2021	08/02/2021	D	08/02/2021	NHMSYS0000080190	Martes martes		-9.1413545600	53.3084355300	WGS84	100		Corcullen	John McCarron		False	False		Sighting of live animal	Galway			1			
24716265360744641			21/04/2016	21/04/2016	D	21/04/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M816571	181650	257150	OSI	100		Araghty	John Stephens		False	False		Sighting of live animal	Roscommon	Roscommon		1			
99679645628151332			10/02/2021	10/02/2021	D	10/02/2021	NHMSYS0000080190	Martes martes	O169234	316950	223450	OSI	100		Ticknock	Jomi Krobb		False	False		Photographed on trail camera	Dublin						
