RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Survey name	County	Record comment	Abundance	Habitat description	Sampling method
23367345401526337	RichTCG1995-2008		01/01/2005	31/12/2005	DD	01/01/2005 - 31/12/2005	NHMSYS0000463794	Sorbus anglica	V9585	95000	85800	OSI	1000		Colleen Bawn Rock	M.B.Wyse Jackson		False	False		Rich, T.C.G. (1995-2008) Collation of data on Sorbus in Killarney, Co. Kerry. Submitted to the National Biodiversity Data Centre	Kerry				General records
23367345401513169	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000004451	Achillea millefolium	G7211	172529	311344	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q05. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513171	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000004451	Achillea millefolium	G7410	174312	310177	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q13. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513178	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000004451	Achillea millefolium	G7609	176489	309831	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q18. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513180	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000004451	Achillea millefolium	G7609	176708	309954	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q21. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513203	DwyerRetal2006		06/09/2006	06/09/2006	D	06/09/2006	NBNSYS0000004451	Achillea millefolium	L9404	94061	204513	OSI	1000		Inishmaan Island	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 212/Q20. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513205	DwyerRetal2006		14/09/2006	14/09/2006	D	14/09/2006	NBNSYS0000004451	Achillea millefolium	L9601	96843	201530	OSI	1000		Inisheer Island	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 1275/Q20. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513210	DwyerRetal2006		14/09/2006	14/09/2006	D	14/09/2006	NBNSYS0000004451	Achillea millefolium	L9700	97722	200821	OSI	1000		Inisheer Island	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 1275/Q07. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513212	DwyerRetal2006		14/09/2006	14/09/2006	D	14/09/2006	NBNSYS0000004451	Achillea millefolium	L9701	97918	201172	OSI	1000		Inisheer Island	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 1275/Q09. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513235	DwyerRetal2006		29/09/2006	29/09/2006	D	29/09/2006	NBNSYS0000004451	Achillea millefolium	M2910	129895	210707	OSI	1000		East Burren Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Clare	Quadrat number: 1926/Q02. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513237	DwyerRetal2006		29/09/2006	29/09/2006	D	29/09/2006	NBNSYS0000004451	Achillea millefolium	M3110	131074	210458	OSI	1000		East Burren Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Clare	Quadrat number: 1926/Q03. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513244	DwyerRetal2006		01/06/2006	01/06/2006	D	01/06/2006	NBNSYS0000004451	Achillea millefolium	M4215	142630	215571	OSI	1000		Lough Fingall Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 606/Q02. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513246	DwyerRetal2006		26/06/2006	26/06/2006	D	26/06/2006	NBNSYS0000004451	Achillea millefolium	M8227	182382	227074	OSI	1000		Glenloughaun Esker	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 2213/Q01. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513269	DwyerRetal2006		21/07/2006	21/07/2006	D	21/07/2006	NBNSYS0000004451	Achillea millefolium	S0675	206655	175444	OSI	1000		Kilduff, Devilsbit Mountain	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Tipperary	Quadrat number: 934/Q04. DAFOR: F		GS3	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513271	DwyerRetal2006		05/07/2006	05/07/2006	D	05/07/2006	NBNSYS0000004451	Achillea millefolium	S3367	233045	167809	OSI	1000		Spahill and Clomantagh Hill	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Kilkenny	Quadrat number: 849/Q04. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513278	DwyerRetal2006		06/07/2006	06/07/2006	D	06/07/2006	NBNSYS0000004451	Achillea millefolium	S3471	234479	171265	OSI	1000		Cullahill Mountain	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Laois/Kilkenny	Quadrat number: 831/Q04. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513280	DwyerRetal2006		06/07/2006	06/07/2006	D	06/07/2006	NBNSYS0000004451	Achillea millefolium	S3470	234705	170927	OSI	1000		Cullahill Mountain	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Laois/Kilkenny	Quadrat number: 831/Q06. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513303	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000002638	Agrostis capillaris	G7609	176489	309831	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q18. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513305	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000002638	Agrostis capillaris	G7609	176708	309954	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q21. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513310	DwyerRetal2006		24/09/2006	24/09/2006	D	24/09/2006	NBNSYS0000002638	Agrostis capillaris	L8509	85201	209798	OSI	1000		Inishmore Island	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 213/Q10. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513312	DwyerRetal2006		21/09/2006	21/09/2006	D	21/09/2006	NBNSYS0000002638	Agrostis capillaris	M1810	118333	210326	OSI	1000		Black Head-Poulsallagh Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Clare	Quadrat number: 20/Q01. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513314	DwyerRetal2006		29/09/2006	29/09/2006	D	29/09/2006	NBNSYS0000002638	Agrostis capillaris	M2910	129895	210707	OSI	1000		East Burren Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Clare	Quadrat number: 1926/Q02. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513335	DwyerRetal2006		11/11/2006	11/11/2006	D	11/11/2006	NBNSYS0000002638	Agrostis capillaris	R8424	184139	124106	OSI	1000		Galtee Mountains	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Limerick/Tipperary	Quadrat number: 646/Q07. DAFOR: F		GS3	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513337	DwyerRetal2006		11/07/2006	11/07/2006	D	11/07/2006	NBNSYS0000002638	Agrostis capillaris	R8469	184437	169704	OSI	1000		Silvermine Mountains	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Tipperary	Quadrat number: 939/Q02. DAFOR: O		GS3	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513339	DwyerRetal2006		11/11/2006	11/11/2006	D	11/11/2006	NBNSYS0000002638	Agrostis capillaris	R8424	184880	124762	OSI	1000		Galtee Mountains	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Limerick/Tipperary	Quadrat number: 646/Q04. DAFOR: O		GS3	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513344	DwyerRetal2006		11/11/2006	11/11/2006	D	11/11/2006	NBNSYS0000002638	Agrostis capillaris	R8825	188821	125978	OSI	1000		Galtee Mountains	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Limerick/Tipperary	Quadrat number: 646/Q16. DAFOR: O		GS3	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513346	DwyerRetal2006		11/11/2006	11/11/2006	D	11/11/2006	NBNSYS0000002638	Agrostis capillaris	R8825	188906	125919	OSI	1000		Galtee Mountains	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Limerick/Tipperary	Quadrat number: 646/Q15. DAFOR: F		GS3	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513369	DwyerRetal2006		29/09/2006	29/09/2006	D	29/09/2006	NBNSYS0000002640	Agrostis stolonifera	M3009	130788	209924	OSI	1000		East Burren Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Clare	Quadrat number: 1926/Q04. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513371	DwyerRetal2006		20/09/2006	20/09/2006	D	20/09/2006	NBNSYS0000002640	Agrostis stolonifera	M3623	136928	223876	OSI	1000		Galway Bay Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 268/Q01. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513378	DwyerRetal2006		26/06/2006	26/06/2006	D	26/06/2006	NBNSYS0000003379	Alchemilla xanthochlora	M8227	182373	227121	OSI	1000		Glenloughaun Esker	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 2213/Q02. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513380	DwyerRetal2006		31/08/2006	31/08/2006	D	31/08/2006	NBNSYS0000003379	Alchemilla xanthochlora	N3537	235518	237802	OSI	1000		Split Hills and Long Hill Esker	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Westmeath	Quadrat number: 1831/Q06. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513403	DwyerRetal2006		06/09/2006	06/09/2006	D	06/09/2006	NHMSYS0000455950	Antennaria dioica	L9303	93561	203915	OSI	1000		Inishmaan Island	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 212/Q17. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513405	DwyerRetal2006		04/08/2006	04/08/2006	D	04/08/2006	NHMSYS0000455950	Antennaria dioica	M1944	119066	244810	OSI	1000		Lough Corrib	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 297/Q10. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513412	DwyerRetal2006		20/09/2006	20/09/2006	D	20/09/2006	NHMSYS0000455950	Antennaria dioica	M3211	132806	211049	OSI	1000		Galway Bay Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 268/Q13. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513414	DwyerRetal2006		20/09/2006	20/09/2006	D	20/09/2006	NHMSYS0000455950	Antennaria dioica	M3611	136773	211054	OSI	1000		Galway Bay Complex	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Galway	Quadrat number: 268/Q15. DAFOR: R		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513437	DwyerRetal2006		17/08/2006	17/08/2006	D	17/08/2006	NBNSYS0000002667	Anthoxanthum odoratum	G7169	171181	369731	OSI	1000		St. John's Point	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Donegal	Quadrat number: 191/Q07. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23367345401513439	DwyerRetal2006		08/08/2006	08/08/2006	D	08/08/2006	NBNSYS0000002667	Anthoxanthum odoratum	G7111	171378	311339	OSI	1000		Bricklieve Mountains & Keishcorran	Dwyer, R., Crowley, W. & Wilson, F.		False	False		Dwyer R. et al. (2006) Pilot grassland survey, Unpublished report to the National Parks & Wildlife, Dublin.	Sligo	Quadrat number: 1656/Q03. DAFOR: O		GS1	Field survey using 2m x 2m quadrats (DAFOR scale)
23610795891968942	SmithG2013		01/08/2013	01/08/2013	D	01/08/2013	NHMSYS0000458403	Epilobium parviflorum	N6233	262500	233500	OSI	1000		Edenderry: waste ground north of Edenderry Shopping Centre	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
23610795891968972	SmithG2013		21/05/2013	21/05/2013	D	21/05/2013	NBNSYS0000003840	Fagus sylvatica	N6123	261500	223500	OSI	1000		Clonbulloge: road verges east of village halll	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
23610795891968974	SmithG2013		10/07/2013	10/07/2013	D	10/07/2013	NBNSYS0000003840	Fagus sylvatica	N626324	262650	232450	OSI	100		Edenderry: St Mary's Convent	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
23610795891968976	SmithG2013		15/03/2013	15/03/2013	D	15/03/2013	NBNSYS0000003840	Fagus sylvatica	N1124	211500	224500	OSI	1000		Ferbane: ruined churchyard, Ferbane	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
23610795891968997	SmithG2013		24/05/2013	24/05/2013	D	24/05/2013	NHMSYS0000458790	Festuca rubra	N2236	222500	236500	OSI	1000		Tubber: stone walls by church	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
23610795891968999	SmithG2013		23/05/2013	23/05/2013	D	23/05/2013	NHMSYS0000458790	Festuca rubra	N3324	233500	224500	OSI	1000		Tullamore: Tullamore Town Park	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
23610795891969001	SmithG2013		21/05/2013	21/05/2013	D	21/05/2013	NHMSYS0100001603	Ficaria verna	N6023	260500	223500	OSI	1000		Clonbulloge: Figile River Walk	George F Smith		False	False		Smith, G. et. al. (2013) Vascular plants from Offaly Community Ecology project.	Offaly				General records
